event_type,date_from,date_to,origin,destination,num_adults,num_children,look_on,days_before_plan,trip_duration,distance
search,15/06/17,15/06/17,NYC,MIA,1,0,28/04/17,48,0,1757.520425
search,08/02/18,20/02/18,DUS,AGP,3,1,28/04/17,286,12,1853.224916
search,23/08/17,31/08/17,NCE,PAR,4,0,28/04/17,117,8,685.9038717
search,16/09/17,13/10/17,TLS,ALG,2,0,28/04/17,141,27,786.391646
search,08/07/17,08/07/17,BCN,FRA,1,0,28/04/17,71,0,1093.536647
book,27/05/17,22/06/17,FRA,BKK,2,0,01/05/17,26,26,8999.532145
book,02/05/17,05/05/17,BER,MIL,1,0,01/05/17,1,3,842.8945042
book,30/07/17,30/07/17,MAD,MUC,1,0,01/05/17,90,0,1496.162829
search,17/05/17,19/05/17,MUC,IEV,1,0,01/05/17,16,2,1366.307903
search,28/06/17,18/07/17,FRA,BKK,2,0,01/05/17,58,20,8999.532145
search,26/08/17,03/09/17,BER,PMI,2,0,02/05/17,116,8,1658.215308
book,04/05/17,12/05/17,PAR,ALG,1,0,02/05/17,2,8,1352.816166
search,18/05/17,18/05/17,HAM,PMI,1,0,01/05/17,17,0,1658.78585
search,02/05/17,05/05/17,BER,MIL,1,0,01/05/17,1,3,842.8945042
search,27/05/17,23/06/17,DUS,BKK,2,0,01/05/17,26,27,9096.77311
search,03/10/17,07/10/17,HAM,BHX,2,0,02/05/17,154,4,794.8380307
search,16/06/17,18/06/17,STR,HAM,2,0,01/05/17,46,2,552.0490359
search,21/05/17,21/05/17,BUD,HAM,1,0,01/05/17,20,0,933.0487463
book,27/05/17,03/06/17,MUC,PMI,2,0,23/04/17,34,7,1218.122503
search,28/05/17,06/06/17,FRA,BKK,2,0,23/04/17,35,9,8999.532145
search,26/04/17,26/04/17,TXL,MUC,1,0,23/04/17,3,0,479.995499
search,03/05/17,08/05/17,HAM,LPA,2,0,23/04/17,10,5,3528.524003
search,26/09/17,29/09/17,TXL,CPH,2,0,24/04/17,155,3,342.724228
search,24/08/17,30/08/17,BER,BCN,1,0,23/04/17,123,6,1511.772392
search,11/05/17,16/05/17,TXL,MXP,1,0,23/04/17,18,5,838.9319915
search,04/07/17,06/07/17,STR,VIE,2,0,24/04/17,71,2,531.2933232
search,08/10/17,11/10/17,BER,CGN,2,0,27/04/17,164,3,478.5795164
search,30/11/17,08/12/17,DUS,NYC,2,0,27/04/17,217,8,6027.61189
book,09/08/17,26/08/17,MUC,TYO,2,0,28/04/17,103,17,9341.455199
search,23/05/17,26/05/17,MUC,STN,2,0,28/04/17,25,3,910.9484125
search,22/08/17,22/08/17,HAM,PMI,1,0,28/04/17,116,0,1658.78585
search,19/07/17,22/07/17,HAM,DUB,2,0,28/04/17,82,3,1072.735876
search,08/08/17,12/08/17,DUS,ZRH,2,0,28/04/17,102,4,453.4699256
search,05/06/17,05/06/17,MIL,LYS,1,0,28/04/17,38,0,320.3782283
search,29/05/17,12/06/17,PAR,ORL,3,0,30/04/17,29,14,7224.408651
search,17/10/17,02/11/17,ORY,IST,2,1,30/04/17,170,16,2249.845513
book,14/05/17,18/05/17,BER,STR,1,2,29/04/17,15,4,519.0756639
book,09/05/17,15/05/17,BER,LOS,1,0,29/04/17,10,6,5203.679244
search,30/04/17,30/04/17,MUC,DFW,1,0,29/04/17,1,0,8556.64565
search,10/05/17,13/05/17,TXL,DUS,1,0,29/04/17,11,3,469.0573406
search,10/05/17,10/05/17,MEL,ADL,1,0,29/04/17,11,0,641.5568393
search,30/05/17,01/06/17,DEL,BOM,2,0,30/04/17,30,2,1151.44729
search,10/05/17,13/05/17,TXL,DUS,1,0,29/04/17,11,3,469.0573406
search,09/05/17,11/05/17,PAR,NCE,1,0,29/04/17,10,2,685.9038717
book,22/06/17,28/06/17,FRA,IST,2,0,23/04/17,60,6,1869.824665
search,15/05/17,17/05/17,STR,HAM,2,0,23/04/17,22,2,552.0490359
search,23/05/17,23/05/17,MAD,FRA,2,0,23/04/17,30,0,1420.805863
book,27/06/17,30/06/17,FRA,GLA,2,0,30/04/17,58,3,1082.268338
search,17/05/17,19/05/17,MUC,AMS,1,0,01/05/17,16,2,662.3415476
search,18/06/17,24/06/17,FRA,LIS,1,0,30/04/17,49,6,1874.00319
search,06/06/17,13/07/17,HAV,BER,1,0,30/04/17,37,37,8362.974756
search,24/05/17,09/08/17,DUS,AYT,2,0,30/04/17,24,77,2471.043938
search,16/05/17,20/05/17,PAR,PRG,1,0,30/04/17,16,4,881.9973441
search,21/07/17,28/07/17,SXF,BUD,2,0,30/04/17,82,7,670.7711818
search,13/05/17,24/05/17,MUC,BJS,3,0,30/04/17,13,11,7723.878217
search,18/05/17,24/05/17,CGN,EDI,1,0,28/04/17,20,6,872.30858
search,01/08/17,01/08/17,SIN,DPS,2,0,28/04/17,95,0,1668.950444
search,07/06/17,11/06/17,TXL,PMI,1,0,28/04/17,40,4,1657.396933
book,27/07/17,30/07/17,DUS,LHR,3,0,28/04/17,90,3,502.0686243
book,14/11/17,30/11/17,FRA,NYC,2,2,28/04/17,200,16,6198.492311
search,08/10/17,15/03/18,STR,CPT,1,0,28/04/17,163,158,9232.364546
search,02/05/17,09/05/17,MUC,IST,2,0,29/04/17,3,7,1578.027399
search,18/05/17,22/05/17,CGN,LHR,2,2,28/04/17,20,4,519.6186275
search,02/05/17,02/05/17,SIN,DPS,2,0,29/04/17,3,0,1668.950444
search,08/08/17,12/08/17,DUS,ZRH,2,0,28/04/17,102,4,453.4699256
search,12/05/17,12/05/17,HAM,LIS,1,0,28/04/17,14,0,2198.05822
search,27/07/17,30/07/17,DUS,LHR,1,0,28/04/17,90,3,502.0686243
book,31/05/17,31/05/17,MUC,DUS,2,0,28/04/17,33,0,485.4706673
book,16/06/17,18/06/17,DUS,EDI,2,0,28/04/17,49,2,836.5830061
search,03/08/17,10/08/17,CGN,LIS,2,0,28/04/17,97,7,1845.150325
search,19/05/17,19/05/17,DPS,SIN,2,0,28/04/17,21,0,1668.950444
search,21/09/17,19/10/17,DME,MUC,1,0,28/04/17,146,28,1942.289465
book,23/08/17,23/08/17,JFK,MIA,2,0,28/04/17,117,0,1757.425693
search,22/05/17,22/05/17,BER,PAR,1,0,29/04/17,23,0,878.2979898
search,05/05/17,05/05/17,MOW,STR,1,0,29/04/17,6,0,2075.663461
search,07/05/17,16/05/17,NCE,BKK,1,0,28/04/17,9,9,9235.575862
search,27/05/17,03/06/17,MUC,PMI,2,0,23/04/17,34,7,1218.122503
book,21/06/17,23/06/17,HAM,STR,2,0,24/04/17,58,2,552.0490359
search,27/04/17,09/05/17,SIN,DPS,1,0,23/04/17,4,12,1668.950444
search,28/07/17,10/08/17,TXL,DME,1,0,23/04/17,96,13,1631.535222
search,26/08/17,06/09/17,FRA,AGP,2,1,23/04/17,125,11,1817.757079
search,18/05/17,18/05/17,FRA,MAD,3,0,23/04/17,25,0,1420.805863
search,04/05/17,06/05/17,ORY,MRS,2,0,23/04/17,11,2,647.1232854
search,01/05/17,08/05/17,FRA,DEL,1,0,23/04/17,8,7,6124.002965
search,29/04/17,29/04/17,BKK,HKT,2,0,23/04/17,6,0,694.0904177
book,08/07/17,16/07/17,HAM,AGP,1,0,27/04/17,72,8,2192.26437
search,10/05/17,19/05/17,BER,AYT,1,0,27/04/17,13,9,2196.956894
search,02/01/18,13/01/18,MUC,BKK,1,0,23/04/17,254,11,8798.974226
book,30/07/17,30/07/17,PMI,DUS,2,0,23/04/17,98,0,1340.644678
book,26/08/17,26/08/17,ORL,DUS,2,0,23/04/17,125,0,7450.462839
book,27/04/17,01/05/17,PAR,ROM,1,0,23/04/17,4,4,1106.735629
search,22/07/17,22/07/17,AGP,MUC,3,0,24/04/17,89,0,1855.373263
search,08/07/17,12/07/17,MUC,AMS,3,0,23/04/17,76,4,662.3415476
search,23/09/17,29/10/17,BOM,DUS,2,0,24/04/17,152,36,6710.938643
search,26/04/17,26/04/17,GVA,HAM,1,0,24/04/17,2,0,870.3994143
search,26/04/17,26/04/17,TXL,MUC,1,0,23/04/17,3,0,479.995499
search,11/10/17,20/10/17,MUC,DUB,3,0,23/04/17,171,9,1381.70206
search,19/06/17,23/06/17,FRA,TCI,2,0,23/04/17,57,4,3181.804571
search,07/09/17,10/09/17,STR,CPH,2,0,23/04/17,137,3,805.6647479
book,11/05/17,16/05/17,TXL,MXP,1,0,23/04/17,18,5,838.9319915
search,04/07/17,06/07/17,STR,VIE,2,0,24/04/17,71,2,531.2933232
search,15/09/17,22/09/17,DUS,DUB,2,0,27/04/17,141,7,915.6507211
book,30/05/17,30/05/17,VCE,MAD,3,0,27/04/17,33,0,1405.627403
book,29/06/17,03/07/17,HAM,MAD,2,0,27/04/17,63,4,1779.476267
search,07/05/17,07/05/17,MUC,IST,1,0,27/04/17,10,0,1578.027399
search,17/05/17,22/05/17,CGN,CPH,1,0,27/04/17,20,5,644.611046
search,01/07/17,06/07/17,BER,BHX,2,2,27/04/17,65,5,1024.689737
search,27/06/17,30/06/17,TXL,CGN,1,0,01/05/17,57,3,472.4230287
search,23/08/17,25/08/17,PAR,ROM,2,0,01/05/17,114,2,1106.735629
search,10/05/17,10/05/17,BER,ZRH,1,0,01/05/17,9,0,669.6288741
search,07/06/17,09/06/17,NCE,BCN,1,0,01/05/17,37,2,502.1009653
search,20/05/17,24/05/17,FRA,BER,1,2,27/04/17,23,4,435.5455373
search,17/05/17,19/05/17,FRA,LON,2,0,28/04/17,19,2,634.5939105
search,17/07/17,21/07/17,MUC,CPH,2,0,29/04/17,79,4,810.56224
search,21/08/17,05/09/17,AMS,LAD,1,0,29/04/17,114,15,6852.530266
search,04/07/17,01/08/17,HAM,BOS,1,0,28/04/17,67,28,5818.932239
search,05/07/17,11/07/17,DUS,ANK,1,0,28/04/17,68,6,2370.699723
search,25/05/17,26/05/17,ORY,TLS,2,2,29/04/17,26,1,572.2819089
search,03/05/17,05/05/17,MUC,PAR,2,0,23/04/17,10,2,695.937344
book,09/05/17,12/05/17,DUS,VIE,1,0,23/04/17,16,3,768.8327305
search,22/06/17,28/06/17,FRA,IST,1,0,23/04/17,60,6,1869.824665
search,29/11/17,29/11/17,CPT,FRA,1,0,23/04/17,220,0,9387.444236
search,15/10/17,16/10/17,HAM,MUC,2,0,23/04/17,175,1,600.4217954
search,13/05/17,20/05/17,STR,STO,2,0,24/04/17,19,7,1315.112422
search,07/07/17,17/07/17,DUS,NYC,2,0,28/04/17,70,10,6027.61189
search,27/11/17,08/12/17,HAM,PMI,2,2,28/04/17,213,11,1658.78585
search,25/07/17,25/07/17,YVR,LAX,2,2,27/04/17,89,0,1740.627952
search,01/06/17,18/06/17,PAR,NYC,3,1,27/04/17,35,17,5837.819962
search,07/06/17,07/06/17,FCO,HAM,1,0,28/04/17,40,0,1327.184162
search,18/08/17,18/08/17,BER,STR,3,0,01/05/17,109,0,519.0756639
search,31/08/17,31/08/17,JFK,AMS,1,0,01/05/17,122,0,5853.199798
search,17/05/17,20/05/17,PAR,IST,1,0,01/05/17,16,3,2253.463728
search,14/05/17,26/05/17,JNB,CPT,2,0,01/05/17,13,12,1281.650253
search,06/05/17,06/05/17,BER,MUC,1,0,01/05/17,5,0,477.6345068
search,06/06/17,26/06/17,MUC,BKK,2,0,01/05/17,36,20,8798.974226
search,21/06/17,23/06/17,STR,BER,2,0,01/05/17,51,2,519.0756639
search,18/05/17,22/05/17,STR,BCN,1,0,01/05/17,17,4,993.3555315
search,02/06/17,02/06/17,CAS,PAR,2,0,01/05/17,32,0,1886.49025
search,11/07/17,15/07/17,TLS,GVA,1,0,01/05/17,71,4,473.0682746
book,17/08/17,17/08/17,STR,BER,3,0,01/05/17,108,0,519.0756639
book,07/06/17,10/06/17,PAR,CPH,2,0,02/05/17,36,3,1027.305869
search,13/05/17,13/05/17,HAV,BER,1,0,01/05/17,12,0,8362.974756
search,04/05/17,06/07/17,STR,HYD,1,0,01/05/17,3,63,7061.675997
search,11/06/17,18/06/17,NCE,PAR,1,0,01/05/17,41,7,685.9038717
search,06/05/17,07/05/17,MUC,PMI,1,0,01/05/17,5,1,1218.122503
search,03/09/17,07/10/17,FRA,BKK,2,0,01/05/17,125,34,8999.532145
search,25/05/17,25/05/17,IST,BER,4,2,01/05/17,24,0,1736.01118
search,08/06/17,15/06/17,TLS,TYO,1,0,01/05/17,38,7,10240.67778
search,07/06/17,11/06/17,TXL,PMI,1,0,28/04/17,40,4,1657.396933
search,19/05/17,24/05/17,STR,LON,2,0,29/04/17,20,5,737.102732
search,21/10/17,10/11/17,MRS,BKK,2,0,28/04/17,176,20,9394.110085
search,21/05/17,21/05/17,ORY,OPO,1,0,28/04/17,23,0,1200.038215
search,25/05/17,26/05/17,ORY,TLS,2,2,29/04/17,26,1,572.2819089
search,11/07/17,14/07/17,BER,DUB,1,0,27/04/17,75,3,1317.455316
search,18/07/17,18/07/17,CHC,SYD,2,0,28/04/17,81,0,2128.403181
search,16/05/17,22/05/17,DEL,BKK,4,0,27/04/17,19,6,2941.866948
search,19/10/17,26/10/17,HAM,MUC,2,0,27/04/17,175,7,600.4217954
search,20/05/17,27/05/17,BER,NYC,2,0,27/04/17,23,7,6385.76641
search,26/06/17,26/06/17,OPO,CGN,4,0,27/04/17,60,0,1609.985027
search,01/05/17,01/05/17,PAR,BER,1,0,27/04/17,4,0,878.2979898
search,25/07/17,25/07/17,YVR,LAX,2,2,27/04/17,89,0,1740.627952
search,08/10/17,11/10/17,BER,CGN,2,0,27/04/17,164,3,478.5795164
search,02/11/17,03/11/17,MUC,IST,1,0,01/05/17,185,1,1578.027399
book,11/07/17,16/07/17,MUC,AMS,4,0,02/05/17,70,5,662.3415476
book,18/05/17,20/05/17,MUC,MIL,1,0,02/05/17,16,2,377.1500913
search,25/10/17,27/10/17,MUC,CGN,2,0,01/05/17,177,2,451.2439497
search,17/05/17,17/05/17,DUS,BER,2,0,01/05/17,16,0,475.7855288
search,20/06/17,24/06/17,DUS,MIL,1,0,02/05/17,49,4,671.2900469
search,21/06/17,23/06/17,STR,BER,2,0,01/05/17,51,2,519.0756639
search,09/08/17,17/08/17,CGN,ROM,2,0,27/04/17,104,8,1091.072563
search,15/05/17,19/05/17,CGN,BUD,2,0,27/04/17,18,4,955.9420133
book,19/05/17,19/05/17,HAM,ORY,1,0,27/04/17,22,0,760.597574
book,11/07/17,14/07/17,BER,DUB,1,0,27/04/17,75,3,1317.455316
search,12/08/17,02/09/17,FRA,WAS,3,1,27/04/17,107,21,6525.97483
search,17/07/17,17/07/17,MUC,AKL,1,0,27/04/17,81,0,18133.59835
search,30/05/17,09/06/17,CGN,MCT,1,0,28/04/17,32,10,5325.776659
search,12/08/17,30/08/17,FRA,SFO,1,0,27/04/17,107,18,9134.959128
search,07/06/17,11/06/17,TXL,PMI,1,0,28/04/17,40,4,1657.396933
book,04/07/17,01/08/17,HAM,BOS,1,0,28/04/17,67,28,5818.932239
search,15/06/17,15/06/17,NYC,MIA,1,0,28/04/17,48,0,1757.520425
search,10/09/17,17/09/17,DUS,ARN,1,0,28/04/17,135,7,1163.066651
search,19/05/17,24/05/17,STR,LON,2,0,29/04/17,20,5,737.102732
search,29/04/17,29/04/17,LGW,STR,2,0,28/04/17,1,0,724.8177374
search,05/07/17,11/07/17,DUS,ANK,1,0,29/04/17,67,6,2370.699723
book,23/05/17,31/05/17,FRA,DXB,5,0,01/05/17,22,8,4844.0715
book,23/06/17,27/06/17,NCE,ATH,1,0,01/05/17,53,4,1538.383808
search,05/07/17,19/07/17,MUC,BCN,3,0,02/05/17,64,14,1094.232005
search,16/05/17,24/05/17,MUC,BER,3,0,02/05/17,14,8,477.6345068
search,02/05/17,02/08/17,FRA,SAO,1,0,01/05/17,1,92,9817.901905
search,17/06/17,01/07/17,PAR,ATH,2,0,01/05/17,47,14,2112.758233
search,07/09/17,10/09/17,STR,CPH,2,0,23/04/17,137,3,805.6647479
book,26/07/17,28/07/17,DUS,BCN,2,0,23/04/17,94,2,1166.14992
book,28/04/17,06/05/17,DUS,KTM,2,0,23/04/17,5,8,6874.106362
book,06/10/17,19/10/17,PAR,MOW,2,1,23/04/17,166,13,2491.90133
search,15/05/17,21/05/17,MUC,MCT,1,0,23/04/17,22,6,4911.701733
search,30/08/17,30/08/17,JFK,MCO,1,0,23/04/17,129,0,1521.343322
search,25/05/17,09/06/17,MUC,BKK,2,0,24/04/17,31,15,8798.974226
search,03/05/17,08/05/17,HAM,LPA,2,0,23/04/17,10,5,3528.524003
search,04/05/17,06/05/17,ORY,MRS,2,0,23/04/17,11,2,647.1232854
search,01/05/17,01/05/17,PAR,STO,1,0,30/04/17,1,0,1544.771794
search,07/05/17,07/05/17,HAM,STR,2,0,30/04/17,7,0,552.0490359
search,10/05/17,12/05/17,BER,CDG,2,0,30/04/17,10,2,856.5405822
search,19/08/17,24/08/17,SXF,LED,2,0,30/04/17,111,5,1330.4948
search,29/09/17,29/09/17,STO,BER,1,0,01/05/17,151,0,810.7215836
search,16/05/17,20/05/17,SXF,MUC,2,0,30/04/17,16,4,464.5764228
search,10/05/17,12/05/17,HAM,MIL,1,0,01/05/17,9,2,910.2783615
book,17/08/17,23/08/17,CGN,VCE,1,0,01/05/17,108,6,723.4761982
search,17/05/17,20/05/17,DUS,MAN,2,0,01/05/17,16,3,655.6309221
search,10/10/17,17/10/17,FRA,BUH,1,1,02/05/17,161,7,1453.746934
search,08/05/17,13/06/17,HAM,OSL,1,0,01/05/17,7,36,732.517225
search,07/07/17,14/07/17,MUC,PMI,1,0,01/05/17,67,7,1218.122503
search,08/09/17,29/09/17,FRA,DEN,1,0,02/05/17,129,21,8087.674238
search,24/05/17,24/05/17,IST,BER,4,2,01/05/17,23,0,1736.01118
search,03/10/17,07/10/17,YMQ,YTO,1,0,28/04/17,158,4,503.357178
search,01/05/17,01/05/17,PAR,BER,1,0,27/04/17,4,0,878.2979898
search,22/06/17,29/06/17,PAR,TLV,4,0,27/04/17,56,7,3291.004608
search,13/05/17,16/05/17,MUC,MRS,2,0,27/04/17,16,3,749.1461443
search,18/05/17,23/05/17,TXL,LHR,3,1,30/04/17,18,5,947.0401005
search,19/05/17,19/05/17,LPA,DUS,1,0,29/04/17,20,0,3189.538407
search,29/05/17,12/06/17,PAR,ORL,3,0,30/04/17,29,14,7224.408651
search,03/10/17,03/10/17,DUS,SAW,3,0,29/04/17,157,0,2073.213213
search,30/04/17,02/05/17,ORY,OPO,1,0,30/04/17,0,2,1200.038215
search,18/09/17,27/09/17,ORY,AGP,1,0,30/04/17,141,9,1451.986035
search,30/04/17,30/04/17,FRA,NCE,1,0,29/04/17,1,0,711.7330857
search,21/08/17,06/09/17,FRA,HAN,2,0,29/04/17,114,16,8731.409315
search,04/07/17,01/08/17,HAM,BOS,1,0,27/04/17,68,28,5818.932239
search,19/10/17,19/10/17,CDG,AGP,2,0,27/04/17,175,0,1486.074955
search,26/10/17,09/11/17,DUS,LIS,2,0,27/04/17,182,14,1861.509968
search,02/05/17,09/05/17,ZRH,LAS,3,0,25/04/17,7,7,9179.597529
book,13/05/17,20/05/17,MUC,PMI,2,0,24/04/17,19,7,1218.122503
search,06/05/17,12/05/17,HAM,PMI,4,0,24/04/17,12,6,1658.78585
search,27/06/17,30/06/17,CGN,LON,2,0,24/04/17,64,3,499.7555161
search,03/08/17,17/08/17,STR,ANK,2,0,24/04/17,101,14,2107.441361
search,26/04/17,28/04/17,HAM,VIE,2,0,24/04/17,2,2,749.8505842
search,21/07/17,21/07/17,PMI,CGN,1,0,22/04/17,90,0,1306.669402
search,01/06/17,22/06/17,HAM,LAX,1,0,22/04/17,40,21,9087.02895
search,30/07/17,02/08/17,FRA,WAW,1,0,22/04/17,99,3,896.9774494
search,17/06/17,27/06/17,CGN,LIS,2,0,22/04/17,56,10,1845.150325
search,06/05/17,13/05/17,MUC,LIS,1,0,23/04/17,13,7,1984.060241
book,23/09/17,23/09/17,AGP,PMI,1,0,22/04/17,154,0,703.4011757
search,11/05/17,06/06/17,MUC,CPT,1,0,22/04/17,19,26,9172.821297
search,02/07/17,09/07/17,DUS,HAN,2,0,22/04/17,71,7,8803.843541
search,20/07/17,30/07/17,TXL,BKK,5,0,22/04/17,89,10,8632.943859
search,24/04/17,23/05/17,STR,BER,1,0,22/04/17,2,29,519.0756639
search,12/09/17,22/09/17,DUS,VCE,2,3,22/04/17,143,10,762.5386734
search,04/05/17,08/05/17,FRA,CPH,3,0,23/04/17,11,4,678.5698428
search,27/05/17,30/05/17,HAM,JNB,1,0,22/04/17,35,3,9041.879787
search,20/07/17,30/07/17,TXL,BKK,5,0,22/04/17,89,10,8632.943859
search,09/09/17,17/09/17,MUC,LED,1,0,22/04/17,140,8,1753.300631
search,22/06/17,06/07/17,BER,ORL,1,0,22/04/17,61,14,7833.47408
search,04/05/17,17/05/17,MUC,MNL,1,0,22/04/17,12,13,10164.37268
search,24/11/17,05/12/17,BER,YMQ,2,0,22/04/17,216,11,5999.485415
search,11/05/17,06/06/17,MUC,CPT,1,0,22/04/17,19,26,9172.821297
search,16/05/17,20/05/17,MUC,WAW,2,0,22/04/17,24,4,777.75837
search,28/04/17,01/05/17,BER,PAR,2,0,22/04/17,6,3,878.2979898
book,12/05/17,16/05/17,HAM,NBO,1,0,22/04/17,20,4,6598.200115
book,12/05/17,14/05/17,HAM,VIE,1,0,22/04/17,20,2,749.8505842
search,27/04/17,30/04/17,BER,ALC,1,0,22/04/17,5,3,1905.184592
search,21/05/17,23/05/17,MUC,HAM,2,3,22/04/17,29,2,600.4217954
search,22/04/17,22/04/17,STR,SAW,4,0,22/04/17,0,0,1800.029721
search,17/07/17,20/07/17,FRA,HEL,2,0,22/04/17,86,3,1537.842388
search,16/01/18,31/01/18,FRA,BKK,2,0,22/04/17,269,15,8999.532145
book,15/06/17,01/07/17,MUC,MOW,2,0,23/04/17,53,16,1938.322988
search,26/04/17,28/04/17,MOW,DUS,1,0,22/04/17,4,2,2085.574739
search,21/06/17,30/06/17,PAR,HKG,2,0,22/04/17,60,9,9628.917839
search,20/09/17,20/09/17,AMS,NYC,2,0,23/04/17,150,0,5862.685446
search,11/05/17,11/05/17,MUC,DUS,1,0,23/04/17,18,0,485.4706673
search,23/04/17,07/05/17,FRA,BKK,1,0,22/04/17,1,14,8999.532145
search,21/09/17,22/09/17,CGN,PRG,6,0,22/04/17,152,1,536.1809565
book,30/07/17,02/08/17,FRA,WAW,1,0,22/04/17,99,3,896.9774494
search,20/06/17,23/06/17,HAM,PAR,1,0,22/04/17,59,3,751.127687
search,30/09/17,07/10/17,TLS,OPO,4,0,22/04/17,161,7,864.6885591
search,11/07/17,21/07/17,STR,SHA,1,0,22/04/17,80,10,8878.345873
book,04/07/17,08/07/17,PAR,IEV,1,0,22/04/17,73,4,2019.241761
search,11/05/17,11/05/17,MNL,FRA,1,0,22/04/17,19,0,10297.10669
search,12/05/17,12/05/17,DUS,ATH,1,0,22/04/17,20,0,2002.004463
search,07/08/17,08/08/17,BER,FRA,1,0,22/04/17,107,1,435.5455373
search,31/05/17,02/06/17,IST,STR,1,0,23/04/17,38,2,1768.314752
search,25/04/17,25/04/17,MOW,BER,2,0,23/04/17,2,0,1613.656967
search,19/07/17,19/07/17,CGN,MIL,1,0,22/04/17,88,0,630.4102488
search,18/05/17,20/05/17,PAR,MIL,2,0,23/04/17,25,2,639.5856777
search,21/06/17,24/06/17,MUC,LON,2,0,23/04/17,59,3,923.680809
search,13/09/17,06/10/17,MUC,IST,2,0,23/04/17,143,23,1578.027399
search,29/04/17,02/05/17,HAM,STO,2,0,23/04/17,6,3,804.1223873
search,24/05/17,26/05/17,IST,STR,1,0,23/04/17,31,2,1768.314752
search,24/05/17,09/06/17,BER,MHD,1,0,22/04/17,32,16,4007.207482
search,30/09/17,07/10/17,TLS,OPO,4,0,22/04/17,161,7,864.6885591
search,02/05/17,02/05/17,DUS,MUC,1,0,22/04/17,10,0,485.4706673
search,17/09/17,17/09/17,FRA,NYC,2,0,22/04/17,148,0,6198.492311
search,13/05/17,20/05/17,DUS,LPA,1,0,22/04/17,21,7,3189.538407
search,14/01/18,23/01/18,BER,BKK,1,0,23/04/17,266,9,8625.375162
search,13/09/17,16/09/17,DUS,WAW,2,0,22/04/17,144,3,981.4697209
book,01/08/17,01/08/17,FRA,LED,2,0,22/04/17,101,0,1757.142989
book,26/04/17,28/04/17,DUS,MOW,1,0,23/04/17,3,2,2085.574739
search,11/08/17,11/08/17,ALC,DUS,5,0,22/04/17,111,0,1545.45814
search,11/05/17,11/05/17,MUC,DUS,1,0,23/04/17,18,0,485.4706673
book,03/06/17,06/06/17,HAM,IST,3,0,22/04/17,42,3,1991.035916
search,08/05/17,12/05/17,BER,LIS,1,0,22/04/17,16,4,2307.615646
search,03/06/17,06/06/17,HAM,IST,3,0,22/04/17,42,3,1991.035916
search,07/05/17,12/05/17,YMQ,PAR,1,0,22/04/17,15,5,5506.307791
search,25/04/17,28/04/17,MOW,DUS,1,0,22/04/17,3,3,2085.574739
book,05/12/17,08/12/17,MUC,BCN,5,0,22/04/17,227,3,1094.232005
search,22/09/17,11/10/17,FRA,ALA,3,1,22/04/17,153,19,5088.036434
search,23/04/17,26/04/17,CDG,MOW,1,0,22/04/17,1,3,2470.190613
search,13/05/17,20/05/17,DUS,LPA,1,0,22/04/17,21,7,3189.538407
book,17/09/17,17/09/17,FRA,NYC,2,0,22/04/17,148,0,6198.492311
search,25/04/17,25/04/17,GVA,MUC,1,0,23/04/17,2,0,487.8840555
search,05/07/17,07/07/17,CGN,PMI,1,0,22/04/17,74,2,1306.669402
search,15/06/17,18/06/17,FRA,BUD,1,0,22/04/17,54,3,817.4703249
search,22/05/17,26/05/17,STR,STN,1,0,22/04/17,30,4,728.0405917
search,03/05/17,05/05/17,DUS,MIL,1,0,22/04/17,11,2,671.2900469
search,05/07/17,12/07/17,STR,AYT,3,0,22/04/17,74,7,2176.500658
book,16/05/17,16/05/17,CGN,BER,1,0,22/04/17,24,0,478.5795164
search,16/01/18,31/01/18,FRA,BKK,2,0,22/04/17,269,15,8999.532145
search,06/09/17,08/09/17,STR,AMS,4,0,22/04/17,137,2,509.9539343
search,25/04/17,05/05/17,DUS,ALC,1,0,22/04/17,3,10,1545.45814
search,13/08/17,19/08/17,MUC,STO,2,0,22/04/17,113,6,1287.395353
search,17/05/17,20/05/17,HAM,LON,2,0,21/04/17,26,3,725.6551971
book,18/05/17,21/05/17,DUS,BCN,2,0,21/04/17,27,3,1166.14992
search,12/10/17,02/11/17,BER,AGP,2,0,21/04/17,174,21,2249.160547
search,07/08/17,15/08/17,FRA,CPH,1,0,21/04/17,108,8,678.5698428
search,10/05/17,10/05/17,FRA,BCN,1,0,21/04/17,19,0,1093.536647
book,26/08/17,11/09/17,DUS,BCN,3,0,21/04/17,127,16,1166.14992
search,28/05/17,28/05/17,HKT,DPS,2,0,22/04/17,36,0,2618.400978
search,27/04/17,29/04/17,PAR,AMS,2,0,22/04/17,5,2,430.4238537
search,09/07/17,17/07/17,BER,ATH,2,0,22/04/17,78,8,1814.513556
search,13/06/17,17/06/17,MUC,TLV,1,0,21/04/17,53,4,2654.853926
search,14/05/17,29/05/17,LYS,DTT,2,0,21/04/17,23,15,6679.468859
search,05/05/17,05/05/17,BER,MOW,1,0,21/04/17,14,0,1613.656967
search,09/05/17,22/05/17,MUC,MSY,1,0,22/04/17,17,13,8367.427755
search,22/04/17,30/04/17,BER,LED,1,0,21/04/17,1,8,1324.633861
book,17/07/17,21/07/17,HAM,OSL,2,0,22/04/17,86,4,732.517225
search,03/06/17,03/06/17,HKT,DPS,2,0,21/04/17,43,0,2618.400978
search,04/05/17,07/05/17,BER,SAW,1,0,21/04/17,13,3,1764.098502
search,27/05/17,07/08/17,CDG,SGN,1,0,21/04/17,36,72,10103.34155
