num_adults,num_children,days_before_plan,trip_duration,distance,origin_enc,destination_enc,event_type_enc
2,0,144,3,981.4697209098669,73,260,1
2,0,101,0,1757.1429892228853,81,136,0
1,0,3,2,2085.574738824673,73,163,0
5,0,111,0,1545.4581404970988,7,84,1
1,0,18,0,485.47066732558585,148,84,1
3,0,42,3,1991.0359162732968,89,118,0
1,0,16,4,2307.615645843522,18,141,1
3,0,42,3,1991.0359162732968,89,118,1
1,0,15,5,5506.307790711964,227,190,1
1,0,3,3,2085.574738824673,143,84,1
5,0,227,3,1094.2320053940605,148,20,0
3,1,153,19,5088.036433880617,81,7,1
1,0,1,3,2470.1906134899473,42,163,1
1,0,21,7,3189.538407357942,73,144,1
2,0,148,0,6198.492311203616,81,178,0
1,0,2,0,487.88405547669373,88,168,1
1,0,74,2,1306.669402457686,45,197,1
1,0,54,3,817.4703249043857,81,36,1
1,0,30,4,728.0405917091332,200,233,1
1,0,11,2,671.2900468743612,73,160,1
3,0,74,7,2176.500657775716,200,18,1
1,0,24,0,478.5795163902355,45,21,0
2,0,269,15,8999.53214509557,81,26,1
4,0,137,2,509.95393432371014,200,10,1
1,0,3,10,1545.4581404970988,73,8,1
2,0,113,6,1287.3953526367463,148,234,1
2,0,26,3,725.6551971414706,89,142,1
2,0,27,3,1166.1499196406728,73,20,0
2,0,174,21,2249.1605466094175,18,5,1
1,0,108,8,678.5698428022235,81,61,1
1,0,19,0,1093.5366474678003,81,20,1
3,0,127,16,1166.1499196406728,73,20,0
2,0,36,0,2618.40097819294,95,79,1
2,0,5,2,430.4238536539036,166,10,1
2,0,78,8,1814.5135561294073,18,14,1
1,0,53,4,2654.853925706632,148,246,1
2,0,23,15,6679.4688591395525,129,80,1
1,0,14,0,1613.6569668062257,18,163,1
1,0,17,13,8367.427754612278,148,166,1
1,0,1,8,1324.6338611415806,18,136,1
2,0,86,4,732.5172249951619,89,187,0
2,0,43,0,2618.40097819294,95,79,1
1,0,13,3,1764.0985015572885,18,212,1
1,0,36,72,10103.341545278405,42,218,1
2,0,1,0,2107.441360510455,200,12,1
4,0,150,5,1757.1429892228853,81,136,1
2,0,26,3,634.5939105120597,81,142,1
1,0,1,3,1171.7352754035376,148,188,1
4,0,28,2,647.1232854159775,144,185,1
1,0,147,19,11930.804753365857,81,79,1
2,0,76,21,9096.773110382825,73,26,1
2,0,222,3,623.552776127382,148,173,1
2,0,25,14,7646.531248161504,129,159,1
1,0,33,2,874.0123386005965,166,86,1
4,0,44,5,2042.4541112865993,73,118,0
1,0,149,22,9387.444235788284,81,62,0
3,2,44,5,1447.1037712513842,166,141,1
1,0,128,9,9712.654000552579,166,252,0
4,0,66,0,2042.4541112865993,73,118,0
2,0,100,0,3256.1038546492805,156,273,1
2,0,33,11,1853.2249155339043,73,5,1
1,0,8,12,756.7273654484532,144,9,1
2,0,63,13,2307.615645843522,18,141,1
1,0,16,0,1613.6569668062257,18,163,1
6,3,124,14,1511.7723918299248,18,20,1
4,0,74,5,1861.5099684128982,73,141,1
2,0,63,2,467.8934023965403,166,93,1
1,0,21,15,2645.7770414518286,89,58,1
2,0,36,0,2618.40097819294,95,79,0
3,0,292,22,8464.665991950242,235,206,1
2,0,11,1,737.1027319831703,200,142,1
1,0,9,7,1379.889794655326,88,5,1
1,0,53,9,777.7583700261619,223,168,1
3,0,132,0,2014.630839652041,45,118,1
1,0,5,22,8046.784035630668,89,57,1
2,0,115,7,2042.4541112865993,73,118,1
2,0,26,2,639.5856776746692,166,160,1
1,0,3,0,839.7878078629986,17,190,0
2,0,45,12,1515.4536025052746,45,8,1
1,0,179,0,1655.911896363645,148,119,0
2,0,5,2,600.4217953856755,89,168,1
1,0,119,35,1552.2916071805628,81,117,1
2,0,36,4,1869.8246648049528,81,118,1
1,1,144,16,2080.835229997193,18,182,1
2,0,59,1,364.4887855611681,45,102,1
1,0,86,0,7087.160305649924,48,21,1
1,0,20,6,2196.956894015903,18,18,1
1,0,19,0,923.6808090047898,148,142,1
2,0,78,8,1814.5135561294073,18,14,0
2,0,40,6,9037.408933700177,148,108,1
1,1,55,7,1560.305828806351,144,43,0
1,0,152,8,411.0813938038978,81,102,1
2,0,31,3,554.6738042558483,73,200,1
2,0,222,3,623.552776127382,148,173,0
3,0,294,4,1168.5725544799454,45,234,1
1,0,7,0,1447.1037712513842,166,141,1
2,0,20,9,1736.011179664354,18,118,1
2,2,124,21,5837.819961979759,166,178,1
1,0,61,9,7604.276321939748,73,159,1
3,0,13,6,3179.834949620439,73,243,1
1,0,75,6,1007.1052161865573,153,36,1
2,0,19,0,464.5764228122389,203,168,1
1,0,21,15,2645.7770414518286,89,58,1
3,0,174,7,2112.75823321251,166,14,1
1,0,157,22,1609.552933689244,148,212,1
1,0,70,13,7299.7888569508095,18,147,1
1,0,14,0,554.6738042558483,73,200,1
6,1,41,6,5837.819961979759,166,178,1
1,1,55,7,1560.305828806351,144,43,1
1,0,160,7,11930.804753365857,81,79,1
2,0,70,0,351.44779698558483,104,12,1
3,1,174,0,626.1055791177519,173,61,1
1,0,75,3,878.2979897530255,166,21,1
1,0,185,30,11571.460341312022,148,89,1
1,0,27,23,3912.5432244573426,73,244,1
2,0,77,14,8835.532480886459,89,26,1
1,0,92,6,804.1223872560355,89,234,1
1,0,25,0,519.0756638822033,18,235,1
2,0,31,3,554.6738042558483,73,200,1
1,0,125,7,6027.611890464817,73,178,0
2,0,65,5,2249.1605466094175,18,5,1
1,0,81,0,2042.4541112865993,73,118,1
1,0,7,9,1682.8434402293149,12,235,1
1,0,175,17,9104.903097548544,166,135,1
1,0,148,14,981.4697209098669,73,260,0
2,0,6,2,519.0756638822033,200,21,0
7,0,153,0,1291.4448047904011,72,62,1
1,0,3,0,517.9050151072023,200,251,1
1,0,41,4,451.24394970502516,148,50,1
1,0,145,0,2116.828174692193,45,1,1
1,2,26,3,477.6345068146655,148,21,0
1,0,2,0,8731.40931521298,90,93,1
2,0,2,7,5249.66551541897,166,85,0
2,0,45,12,3170.4879493281273,45,144,0
1,0,65,5,864.5197221477224,18,187,1
2,0,188,3,531.2933231958251,200,257,0
1,0,54,8,9327.986861285082,18,135,1
1,0,7,2,552.0490359204092,200,102,1
1,0,44,0,810.6752938754994,132,102,1
1,0,17,8,431.88281204267616,214,93,0
1,0,61,0,7604.276321939748,73,159,1
1,0,40,3,942.1995065933884,148,139,1
2,0,70,3,475.785528758249,73,21,1
1,1,30,4,748.6578647824563,129,142,1
2,0,16,3,980.8909080475809,73,36,1
2,0,16,3,980.8909080475809,73,36,1
2,0,21,2,600.4217953856755,148,102,1
1,0,0,0,4904.041280353866,74,26,1
1,0,6,7,1682.8434402293149,12,235,1
1,0,20,4,1492.2285319376274,89,20,1
3,0,143,0,2176.500657775716,16,235,1
1,0,13,4,2885.2534384333208,144,205,1
1,0,5,0,18181.912955484175,5,93,1
1,0,4,4,1218.1225032774942,148,197,1
1,0,65,5,864.5197221477224,18,187,1
1,0,44,0,810.6752938754994,132,102,0
1,0,0,3,585.0536242853566,148,146,0
1,0,4,0,817.4703249043857,81,36,1
1,0,7,2,552.0490359204092,200,102,1
1,0,6,3,552.0490359204092,200,102,1
1,0,1,13,18640.890062809773,73,52,1
1,0,46,14,8798.974225913844,148,26,1
2,1,19,5,1658.2153082400275,18,197,1
2,0,23,21,18597.72440942699,81,52,0
1,0,28,8,2654.853925706632,148,246,1
1,0,37,0,6124.002964601738,61,93,1
2,0,84,17,12142.190325510232,9,79,1
1,0,7,2,1284.4944537566553,200,187,1
1,0,14,0,600.4217953856755,89,168,1
1,0,28,8,2654.853925706632,148,246,0
1,0,175,18,9104.903097548544,166,135,1
1,0,5,2,475.785528758249,73,21,1
2,0,98,4,2307.615645843522,18,141,1
2,0,22,0,683.6907161648859,45,149,0
1,0,31,9,1473.9445526962982,153,141,1
1,0,1,14,8999.53214509557,81,26,1
1,0,18,3,955.02648979388,122,21,1
2,0,102,7,3081.9518120281746,210,20,1
2,0,86,3,1537.8423878116464,81,105,1
1,0,21,1,600.4217953856755,148,102,1
2,0,179,71,2339.5023347512033,45,87,1
1,0,52,1,478.5795163902355,45,21,0
4,0,87,3,435.5455373345045,81,21,1
1,0,65,0,11930.804753365857,68,93,1
1,0,53,4,585.3951211464987,166,245,1
2,0,13,4,933.0487462583889,89,36,1
1,0,57,4,6377.159748787385,107,21,1
2,1,33,0,517.9050151072023,200,251,0
2,1,228,7,3170.4879493281273,45,144,1
1,0,13,7,1984.0602411858815,148,141,1
2,0,143,5,3291.004607652178,166,246,0
4,0,0,0,1800.0297206659268,200,212,1
2,0,41,14,2519.53470928929,129,163,0
2,0,102,7,3081.9518120281746,210,20,1
1,0,72,3,1420.80586291146,81,148,1
4,0,176,11,1139.8788392290683,200,197,1
5,0,208,4,531.2933231958251,200,257,1
2,0,65,5,552.0490359204092,200,102,1
1,0,290,13,9171.062512905924,81,108,1
2,0,12,1,634.5939105120597,81,142,1
4,0,0,35,1800.0297206659268,200,212,1
4,0,137,2,509.95393432371014,200,10,1
1,0,4,5,1306.669402457686,45,197,1
1,0,23,3,685.903871745599,166,173,1
1,1,20,3,737.1027319831703,200,142,1
1,0,14,10,732.5172249951619,89,187,1
2,0,115,4,1139.8788392290683,200,197,1
1,0,27,0,803.4489224696848,144,148,1
1,0,5,9,623.552776127382,148,173,0
1,0,46,3,1027.3058691155686,166,61,1
2,0,144,3,981.4697209098669,73,260,1
2,0,18,0,560.7867519822508,43,162,1
2,0,71,0,630.4102488289012,45,160,1
1,0,11,2,431.88281204267616,81,251,1
1,0,17,0,410.070707533479,166,100,1
2,1,34,0,517.9050151072023,200,251,1
1,0,55,10,5506.307790711964,166,267,1
1,0,24,3,639.5856776746692,166,160,1
1,0,7,0,884.7935895692781,161,21,1
1,0,5,0,6598.200115454837,89,172,0
4,0,50,5,1984.0602411858815,148,141,1
2,2,25,7,1340.6446776243747,73,197,1
1,0,36,1,662.3415475765808,148,10,1
6,0,84,10,630.4102488289012,45,160,0
2,0,142,23,1578.0273989056577,148,118,1
5,0,110,0,1545.4581404970988,7,84,0
1,0,135,3,662.3415475765808,148,10,1
1,0,135,3,662.3415475765808,148,10,1
2,0,55,10,5506.307790711964,166,267,1
1,0,19,26,9172.821296967011,148,62,1
2,0,23,13,1609.552933689244,148,212,0
1,0,18,5,1658.2153082400275,18,197,0
3,0,42,3,1991.0359162732968,89,118,1
1,1,11,2,469.05734057519487,73,251,1
2,0,10,2,600.4217953856755,89,168,1
4,0,105,7,2457.119063687429,81,4,1
1,1,19,14,8000.091260630798,18,159,1
1,0,28,19,3752.8070322228364,89,244,1
1,0,10,0,485.47066732558585,73,168,0
2,0,14,4,933.0487462583889,89,36,1
2,0,24,4,1814.5135561294073,18,14,1
2,0,18,0,560.7867519822508,43,162,1
1,0,14,3,5249.66551541897,166,85,1
1,0,24,3,662.3415475765808,148,10,1
2,0,2,2,881.997344135459,166,200,0
1,0,90,0,1306.669402457686,171,50,1
1,0,3,2,1340.6446776243747,73,197,1
2,0,6,3,878.2979897530255,18,190,1
1,0,30,8,1516.6190143505337,148,14,0
2,0,51,4,2654.853925706632,148,246,1
1,0,31,2,1768.3147518636633,104,235,1
2,0,106,0,554.7208143684674,151,104,0
1,0,18,0,485.47066732558585,148,84,1
2,0,71,0,630.4102488289012,45,160,1
1,0,65,4,519.0756638822033,200,21,1
1,0,31,2,1768.3147518636633,104,235,1
1,0,15,2,2526.7407029473957,200,205,1
2,1,229,7,738.57817275753,144,8,1
2,0,77,0,2471.0439380745206,73,18,0
1,0,99,3,896.9774493608257,81,260,1
2,0,56,10,1609.9850270728807,45,182,1
1,0,42,6,6182.065038604958,148,32,0
1,0,3,2,2085.574738824673,73,163,1
2,0,34,7,3254.7110906291887,148,144,1
2,0,155,6,6481.563762483792,148,121,1
2,1,45,16,8798.974225913844,23,168,0
1,0,25,3,1560.305828806351,144,43,1
1,0,2,29,519.0756638822033,200,21,1
1,0,1,1,2042.4541112865993,73,118,1
5,0,2,41,475.785528758249,18,84,1
2,0,109,2,749.850584150052,89,257,1
2,0,40,11,1009.1350923766239,88,148,0
1,0,60,17,1215.3128893690316,129,182,1
1,0,5,10,623.552776127382,148,173,1
1,0,99,3,896.9774493608257,81,260,1
2,0,210,0,8625.375162497063,18,26,1
1,0,18,5,1658.2153082400275,18,197,1
5,0,39,2,435.5455373345045,81,21,1
3,1,150,0,499.7555160959635,45,142,1
3,0,11,5,467.8934023965403,81,190,1
1,0,52,4,2654.853925706632,148,246,1
2,0,77,0,2471.0439380745206,73,18,1
1,0,28,0,2002.0044627959094,73,14,1
2,0,6,3,878.2979897530255,18,190,1
2,0,47,4,552.0490359204092,89,235,1
1,0,10,3,597.6570324211225,148,34,1
2,0,40,11,1009.1350923766239,88,148,1
4,0,3,6,4924.666824887355,144,85,0
2,0,108,0,554.7208143684674,151,104,1
1,1,20,3,737.1027319831703,200,142,1
5,0,110,0,1545.4581404970988,7,84,1
1,0,99,3,896.9774493608257,81,260,1
5,0,88,12,8632.943859247202,214,26,1
1,0,24,3,639.5856776746692,166,160,1
1,0,86,4,259.6341128838074,18,102,1
3,0,92,7,1340.6446776243747,73,197,1
2,0,144,3,981.4697209098669,73,260,1
1,0,23,0,685.903871745599,166,173,1
2,1,30,9,1658.7858501780258,89,197,1
1,0,0,24,8999.53214509557,81,26,1
2,0,152,1,536.180956530231,45,200,1
1,0,12,16,13.363485855577231,166,185,1
1,0,21,0,493.2935223633471,81,22,1
2,0,6,3,804.1223872560355,89,234,1
1,0,19,26,9172.821296967011,148,62,1
1,0,10,3,836.5830061002276,73,86,1
4,0,171,0,671.2900468743612,73,160,1
2,0,74,11,2995.148622165631,235,144,1
1,0,16,3,768.8327305245164,73,257,1
2,0,74,10,2995.148622165631,235,144,1
1,0,0,24,8999.53214509557,81,26,1
1,0,30,83,2139.301436594735,176,48,1
1,1,20,3,737.1027319831703,200,142,1
1,0,25,3,639.5856776746692,166,160,1
2,0,109,2,749.850584150052,89,257,1
4,0,105,7,2457.119063687429,81,4,0
1,0,21,7,3189.538407357942,73,144,1
3,0,153,0,327.8368731162461,222,178,1
1,0,11,2,431.88281204267616,81,251,1
2,0,102,7,3081.9518120281746,210,20,1
1,0,4,1,1790.1881862401506,148,182,0
2,0,86,3,1537.8423878116464,81,105,0
4,0,24,7,1817.7570794230262,81,5,1
1,0,78,25,8561.174874547498,81,216,1
2,0,11,4,751.127686965764,89,190,1
2,0,4,2,477.6345068146655,148,21,0
4,0,106,7,2457.119063687429,81,4,1
4,0,137,2,509.95393432371014,200,10,1
2,1,45,16,8798.974225913844,23,168,1
2,0,24,4,777.7583700261619,148,260,1
2,0,215,12,5999.485415417207,18,267,1
1,0,35,4,9744.633453865303,73,218,1
1,0,150,10,977.5833727914032,45,260,1
1,1,140,7,1399.9249281637285,129,141,1
2,0,13,0,977.5591331979738,23,103,1
1,0,45,7,8500.40616006502,148,116,1
1,0,35,0,1984.0602411858815,124,168,0
2,0,5,2,687.622327698647,18,36,0
1,0,1,0,1814.5135561294073,18,14,1
1,0,81,14,2073.2132125971075,73,212,1
1,0,26,5,728.0405917091332,200,233,1
1,0,19,31,9207.005109549702,153,76,1
2,0,159,0,1800.0297206659268,200,212,1
3,0,86,7,2002.0044627959094,73,14,1
2,0,66,10,1814.5135561294073,18,14,1
2,0,7,2,843.688798603494,73,173,1
1,0,164,0,519.0756638822033,200,21,1
5,2,153,0,1291.4448047904011,72,62,0
2,0,87,39,11422.125506027402,129,122,1
1,0,175,17,9104.903097548544,166,135,1
4,0,170,0,2766.5438072089555,207,190,0
1,0,141,5,662.3415475765808,148,10,0
1,0,6,0,18181.912955484175,5,93,1
2,0,98,4,2307.615645843522,18,141,1
1,0,15,0,850.8661615657104,34,257,0
1,0,7,2,1284.4944537566553,200,187,1
2,0,82,3,1340.6446776243747,73,197,0
1,1,108,0,1451.0794282445845,81,188,1
1,0,0,5,1869.8246648049528,81,118,1
1,0,4,0,817.4703249043857,81,36,0
1,0,35,2,552.0490359204092,200,102,1
1,0,41,4,451.24394970502516,148,50,1
2,0,70,3,469.05734057519487,73,251,0
2,0,51,11,6858.180492535538,73,165,1
1,0,14,0,2862.1473296596705,210,21,1
1,0,35,0,1984.0602411858815,124,168,1
1,0,14,10,3134.8579242468477,73,246,1
1,0,7,2,1447.1037712513842,124,190,1
2,0,17,4,1439.1697222603204,73,148,1
1,0,9,0,1306.669402457686,45,197,1
1,0,47,6,2176.500657775716,200,18,0
1,0,49,3,509.95393432371014,200,10,1
1,0,164,0,519.0756638822033,200,21,0
1,0,89,4,5327.101146833801,6,34,1
1,0,11,1,662.3415475765808,9,168,1
2,0,35,10,6385.766410038631,18,178,0
1,0,17,1,531.2933231958251,200,257,0
1,0,89,0,2667.8889109179113,63,215,1
3,1,211,8,533.4530884158555,173,255,1
7,0,143,0,2176.500657775716,16,235,1
1,0,6,0,5295.159169932843,52,209,1
1,0,13,0,517.9050151072023,214,235,1
1,0,17,8,431.88281204267616,214,93,1
2,0,274,22,8798.974225913844,148,26,1
1,0,5,0,517.9050151072023,200,251,0
1,0,4,4,1218.1225032774942,148,197,1
2,0,0,0,519.0756638822033,200,21,1
1,0,0,3,585.0536242853566,148,146,1
2,0,175,17,9104.903097548544,166,135,0
1,0,82,0,319.6436377542033,148,255,1
2,0,101,4,1984.0602411858815,148,141,1
1,0,141,5,509.95393432371014,200,10,1
1,0,201,8,6397.63936831557,18,88,1
1,0,49,16,9838.496618892825,200,253,1
1,0,37,3,940.1681018045429,129,8,1
2,0,8,8,599.2108071965956,149,190,0
1,0,5,1,912.1424471264248,129,148,1
1,0,76,11,8911.299513761063,200,202,1
2,2,14,6,481.9883183830375,73,142,1
2,0,25,21,18597.72440942699,81,52,1
1,0,40,3,942.1995065933884,148,139,1
1,0,4,78,9797.961797533075,87,93,1
1,0,47,6,2176.500657775716,200,18,1
2,0,10,2,475.785528758249,73,21,1
1,0,37,13,6620.78485157595,89,129,0
1,0,2,3,1658.2153082400275,18,197,1
3,0,86,7,2002.0044627959094,73,14,0
1,0,56,7,1352.8161655242184,166,9,1
1,0,141,5,662.3415475765808,148,10,1
2,0,82,3,1340.6446776243747,73,197,1
1,0,45,7,8500.40616006502,148,116,1
2,0,27,4,585.3951211464987,166,245,1
1,0,17,0,884.7935895692781,18,185,1
2,0,17,6,1874.0031895165148,81,141,1
3,0,216,4,933.0487462583889,89,36,1
1,0,17,8,431.88281204267616,214,93,1
1,0,150,10,981.4697209098669,73,260,1
1,1,117,7,1545.4581404970988,73,8,1
2,0,7,0,1020.9933636364696,173,164,0
2,0,15,0,694.0904176689459,95,26,1
1,0,5,1,912.1424471264248,129,148,1
2,0,46,12,3170.4879493281273,45,144,1
1,0,48,11,7407.866218660928,81,15,1
2,0,101,4,1984.0602411858815,148,141,1
2,0,6,2,519.0756638822033,200,21,1
2,0,145,24,8948.709868941782,73,217,1
1,0,157,9,2198.058219832241,89,141,1
1,0,21,4,912.1424471264248,129,148,1
1,0,1,0,1814.5135561294073,18,14,0
1,0,2,3,1658.2153082400275,18,197,1
1,0,77,2,431.88281204267616,214,93,1
1,0,20,4,993.3555314509433,200,20,0
1,0,26,5,728.0405917091332,200,233,1
1,0,29,7,2654.853925706632,148,246,1
1,0,6,7,1682.8434402293149,12,235,1
2,0,15,5,941.4392699036672,45,82,1
2,1,13,0,347.5403317604679,16,1,1
1,0,0,0,2447.9905138723334,89,18,1
2,0,162,0,694.0904176689459,23,109,0
2,0,175,17,9104.903097548544,166,135,1
2,0,0,0,519.0756638822033,200,21,1
1,0,81,14,2073.2132125971075,73,212,0
1,0,14,3,600.4217953856755,148,102,0
1,0,23,7,1437.9784147329353,161,141,1
1,0,15,0,850.8661615657104,34,257,1
1,0,76,11,8911.299513761063,200,202,1
2,0,70,3,475.785528758249,73,21,1
1,0,1,0,817.4703249043857,81,36,1
2,0,84,3,519.6186274878758,45,139,1
2,0,35,1,742.8796719458292,45,257,1
2,0,231,7,1816.1369013028796,81,14,1
1,0,40,3,942.1995065933884,148,139,1
2,0,71,3,1861.5099684128982,73,141,1
1,1,32,6,923.6808090047898,125,168,1
2,0,7,0,977.5591331979738,23,103,1
2,0,211,7,1905.1845921171835,18,8,1
2,0,12,0,977.5591331979738,23,103,1
1,0,7,2,1284.4944537566553,200,187,1
2,0,134,0,578.311238314878,218,93,1
1,1,130,6,6238.560905764787,73,71,0
2,0,7,0,1020.9933636364696,173,164,1
1,0,23,7,1437.9784147329353,161,141,0
2,0,50,3,435.5455373345045,81,21,1
1,0,37,13,6620.78485157595,89,129,1
3,1,219,7,533.4530884158555,173,255,1
2,1,234,4,587.1164799135066,144,91,1
2,0,201,8,6397.63936831557,18,88,0
2,0,201,8,6397.63936831557,18,88,1
2,0,91,2,1657.3969334500327,214,197,1
3,0,292,22,8464.665991950242,235,206,1
1,0,9,1,475.785528758249,73,21,1
2,0,77,4,1317.4553157169798,18,82,1
2,0,58,10,1463.773640132817,166,5,1
1,0,78,3,430.4238536539036,166,10,1
3,0,127,16,1166.1499196406728,73,20,1
1,0,149,22,9387.444235788284,81,62,1
3,3,3,4,2198.058219832241,89,141,1
1,0,1,8,1324.6338611415806,18,136,1
1,0,1,9,1324.6338611415806,18,136,1
2,0,36,4,1869.8246648049528,81,118,1
1,0,72,2,1658.7858501780258,89,197,1
1,0,1,12,520.7194623072484,17,9,1
2,0,77,14,8835.532480886459,89,26,1
1,0,89,9,1253.1127364963675,81,197,1
2,0,36,0,694.0904176689459,23,109,0
3,3,2,4,2198.058219832241,89,141,1
1,0,41,21,16309.027903304814,148,239,1
1,0,153,0,1511.7723918299248,17,21,1
7,0,159,0,1416.4095331257722,45,148,1
1,0,5,0,517.9050151072023,214,235,1
2,0,29,0,1447.1037712513842,124,190,1
1,0,25,3,1560.305828806351,144,43,1
1,0,33,2,874.0123386005965,166,86,0
1,0,71,3,768.8327305245164,73,257,1
2,0,28,0,993.3555314509433,17,235,1
2,0,25,3,634.5939105120597,81,142,0
2,0,31,3,554.6738042558483,73,200,0
2,0,31,3,554.6738042558483,73,200,1
2,0,21,3,435.5455373345045,81,21,1
1,0,19,6,2196.956894015903,18,18,1
1,0,129,1,1145.5884105327677,156,53,1
1,0,1,0,552.0490359204092,89,235,0
1,1,76,8,1508.4598559899225,73,105,1
1,0,209,4,893.4620082864637,73,164,1
6,0,103,2,478.5795163902355,45,21,1
1,0,120,0,711.733085684785,153,93,1
2,0,174,21,2249.1605466094175,18,5,0
1,0,12,0,10346.547143955568,73,162,1
1,0,179,0,1655.911896363645,148,119,1
2,0,5,2,600.4217953856755,89,168,1
2,2,44,4,1451.9860345759382,161,5,1
2,0,102,0,1767.3757877653559,156,171,1
2,0,23,9,1623.1198659651652,73,182,1
2,0,117,2,376.0925151899371,209,146,1
2,0,190,14,11475.044432443585,81,37,0
2,2,19,5,519.6186274878758,45,139,0
2,0,49,2,836.5830061002276,73,86,1
1,0,0,1,469.05734057519487,73,251,1
2,0,141,27,786.3916459605509,209,9,1
1,0,109,2,617.1644812097453,81,233,1
1,0,5,4,894.2104501333301,89,169,1
3,0,174,7,2112.75823321251,166,14,1
3,0,294,4,1168.5725544799454,45,234,1
1,0,25,0,519.0756638822033,18,235,1
2,2,19,0,1166.1499196406728,17,84,1
2,0,29,0,1447.1037712513842,124,190,1
1,0,20,0,1208.0542127999213,166,182,1
1,0,7,0,523.1100553215556,219,21,0
1,0,70,13,7299.7888569508095,18,147,1
4,0,44,5,2042.4541112865993,73,118,1
2,0,77,14,8835.532480886459,89,26,1
2,0,5,2,430.4238536539036,166,10,0
1,0,53,9,777.7583700261619,223,168,1
1,0,44,9,732.5172249951619,89,187,1
3,0,76,7,1767.0268073992925,45,136,1
1,0,120,0,711.733085684785,153,93,1
7,0,103,2,478.5795163902355,45,21,0
2,0,31,3,554.6738042558483,73,200,1
1,0,7,0,1447.1037712513842,166,141,0
3,3,2,4,2198.058219832241,89,141,1
2,1,18,4,3114.017368544181,89,246,1
1,0,48,0,502.1009653290821,17,173,1
1,0,45,12,1545.4581404970988,73,8,1
2,0,174,21,2249.1605466094175,18,5,1
2,0,109,4,1508.4598559899225,73,105,1
1,0,7,14,8046.784035630668,89,57,1
1,0,48,0,502.1009653290821,17,173,0
1,0,43,0,2618.40097819294,95,79,1
3,1,179,0,1220.576629807948,54,146,1
1,0,75,2,640.6304692166277,30,21,1
1,0,0,14,756.7273654484532,144,9,0
1,0,20,0,1208.0542127999213,166,182,1
1,0,128,9,9712.654000552579,166,252,1
1,0,22,10,878.2979897530255,18,190,0
3,1,49,6,8089.216734092568,166,112,1
2,0,89,9,1253.1127364963675,81,197,1
1,0,63,4,2676.768011918161,144,163,1
1,0,19,0,923.6808090047898,148,142,1
6,1,74,5,842.8945041649839,18,160,0
1,0,2,0,2344.644197894768,45,12,1
2,0,21,3,435.5455373345045,81,21,1
2,0,25,3,634.5939105120597,81,142,1
4,0,125,9,1511.7723918299248,18,20,1
2,0,229,4,1853.2249155339043,73,5,0
1,0,128,9,9712.654000552579,166,252,1
2,0,27,4,519.0756638822033,18,235,0
1,0,42,18,9352.854168409147,129,26,0
2,0,27,3,1166.1499196406728,73,20,1
1,0,108,8,678.5698428022235,81,61,1
1,0,21,15,2624.7072867618654,89,43,1
1,0,26,4,1366.3079026670998,103,168,1
1,0,21,15,2624.7072867618654,89,43,1
1,0,124,24,10891.76019031586,89,140,1
2,0,21,3,435.5455373345045,81,21,0
2,0,63,2,662.3415475765808,148,10,1
1,0,2,3,1658.2153082400275,18,197,1
2,0,6,2,519.0756638822033,200,21,1
1,0,158,21,6491.7812744289895,148,178,1
1,0,0,2,810.7215835619496,18,234,0
1,0,42,2,509.95393432371014,200,10,1
2,0,86,18,12142.190325510232,9,79,1
2,0,39,0,810.5622399637498,54,168,1
1,0,44,0,810.6752938754994,132,102,1
2,1,9,8,6165.639518826299,166,259,1
2,0,35,10,6385.766410038631,18,178,1
2,0,21,0,713.0203452726876,136,239,1
2,0,19,15,1545.4581404970988,73,8,1
1,0,6,7,1682.8434402293149,12,235,0
2,0,48,11,7407.866218660928,81,15,1
1,0,23,7,1437.9784147329353,161,141,1
1,0,141,5,509.95393432371014,200,10,1
2,0,96,4,2307.615645843522,18,141,1
1,0,2,3,1658.2153082400275,18,197,0
1,0,44,0,810.6752938754994,132,102,1
1,1,32,6,923.6808090047898,125,168,1
2,0,34,2,742.8796719458292,45,257,1
2,0,34,2,742.8796719458292,45,257,1
2,0,241,12,17099.075402312927,144,176,1
2,0,175,17,9104.903097548544,166,135,1
1,0,20,4,993.3555314509433,200,20,1
1,0,41,4,451.24394970502516,148,50,1
4,0,63,2,620.0462802005006,73,61,1
2,0,99,4,1984.0602411858815,148,141,1
3,0,33,0,1405.6274025111088,218,148,1
